acc.date,type,reg,operator,fat,location,dmg,acc.year,acc_type
2021-01-02,Beechcraft,N831WP,"Vagus Group, Inc.",0.0,"White Plains-Westchester County Airport, NY (HPN)",,2021.0,Non-Fatal
2021-01-02,Learjet,PP-BBV,Brasil Vida Táxi Aéreo,0.0,"Diamantina Airport, MG (DTI)",,2021.0,Non-Fatal
2021-01-09,Cessna,N3RB,SX Transport LLC,1.0,"23 km SE of Pine Grove, OR",,2021.0,Fatal
2021-01-09,Boeing,PK-CLC,Sriwijaya Air,62.0,19 km NE of Jakarta-Soekarno-Hatta International Airport (CGK),,2021.0,Fatal
2021-01-17,Boeing,A6-EPN,Emirates,0.0,Nicosia FIR,,2021.0,Non-Fatal
2021-01-19,Avro RJ85,G-JOTR,Jota Aviation,0.0,London-Biggin Hill Airport (BQH),,2021.0,Non-Fatal
2021-01-19,Boeing,G-JMCY,West Atlantic UK,0.0,Exeter Airport (EXT/EGTE),,2021.0,Non-Fatal
2021-01-23,Canadair,N275JP,Global Avionics LLC,0.0,Los Mochis-Federal Airport (LMM),,2021.0,Non-Fatal
2021-01-23,North American Rockwell Sabreliner 60,XB-JMR,Aviacion Ejecutiva del Bajio,0.0,"Rocky Point, Clarendon",,2021.0,Non-Fatal
2021-01-24,Raytheon,N476BJ,Martinair Inc.,0.0,"Binghamton Airport, NY (BGM)",,2021.0,Non-Fatal
2021-01-26,Harbin,AF-222,Zambian Air Force,0.0,Mukinge Mission Airstrip,,2021.0,Non-Fatal
2021-01-28,Beechcraft,N217US,MM-Air LLC,0.0,"Davenport Airport, IA (DVN)",,2021.0,Non-Fatal
2021-02-01,Boeing,JA13KZ,Nippon Cargo Airlines,0.0,Tokyo-Narita International Airport (NRT/RJAA),,2021.0,Non-Fatal
2021-02-08,Airbus,N918NK,Spirit Airlines,0.0,"Fort Lauderdale, Florida",,2021.0,Non-Fatal
2021-02-08,Embraer,9H-FAM,Luxwing,0.0,Paris-Le Bourget Airport (LBG),,2021.0,Non-Fatal
2021-02-09,Antonov,RF-95416,Russian Air Force,0.0,Iturup Airport (ITU),,2021.0,Non-Fatal
2021-02-10,Airbus,HZ-FAB,Flyadeal,0.0,Abha International Airport (OHB),,2021.0,Non-Fatal
2021-02-13,Dassault,N823RC,Aerospike Iron LLC,0.0,"San Diego-Montgomery-Gibbs Executive Airport, CA (MYF)",,2021.0,Non-Fatal
2021-02-14,de Havilland Canada DHC-6 Twin Otter 300,8Q-RAE,Manta Air,0.0,Malé-Velana International Airport (MLE),,2021.0,Non-Fatal
2021-02-15,de Havilland Canada DHC-6 Twin Otter 300,F-RACA,Armée de l'air et de l'espace,0.0,Blois-Le-Breuil airfield (LFOQ),,2021.0,Non-Fatal
2021-02-18,Learjet,N559RA,Royal Air Freight,0.0,"Jeffersonville-Clark Regional Airport, IN (JVY)",,2021.0,Non-Fatal
2021-02-20,Boeing,VT-GHE,Air India Express,0.0,Vijayawada Airport (VGA),,2021.0,Non-Fatal
2021-02-20,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FFVZ,Wings Over Kississing,0.0,"Kaskattama Airstrip, MB",,2021.0,Non-Fatal
2021-02-21,Learjet,3912,Fuerza Aérea Mexicana,6.0,near Xalapa Airport (JAL),,2021.0,Fatal
2021-02-21,Beechcraft,NAF201,Nigerian Air Force - NAF,7.0,NE of Abuja-Nnamdi Azikiwe International Airport (ABV),,2021.0,Fatal
2021-02-26,Antonov,UP-A0351,Asia Continental Airlines,0.0,near Boraldai,,2021.0,Non-Fatal
2021-02-28,Douglas,HK-2006,ALIANSA Colombia,0.0,Monfort Airport (MFB),,2021.0,Non-Fatal
2021-03-01,ATR,7T-VUK,Air Algérie,0.0,Ghardaïa-Noumérat Airport (GHA),,2021.0,Non-Fatal
2021-03-01,Beechcraft,B-10GD,"Beidahuang General Airlines, opf China Met, Administration",5.0,"Shanghu, Ji'an County",,2021.0,Fatal
2021-03-02,Let,(HK-4274),South Sudan Supreme Airlines,10.0,Pieri,,2021.0,Fatal
2021-03-04,Fokker,EP-CFM,Iran Air,0.0,Isfahan Airport,,2021.0,Non-Fatal
2021-03-07,Embraer,N233SW,Berry Aviation,0.0,"Detroit-Willow Run Airport, MI (YIP)",,2021.0,Non-Fatal
2021-03-10,Cessna,PK-MAD,Mission Aviation Fellowship - MAF,0.0,Angguruk Airstrip,,2021.0,Non-Fatal
2021-03-12,Cessna,N407GV,Grant Aviation,0.0,"Chevak Airport, AK (VAK)",,2021.0,Non-Fatal
2021-03-13,Antonov,02 white,Kazakhstan Border Guards,4.0,Almaty Airport (ALA),,2021.0,Fatal
2021-03-15,Boeing,N789AN,American Airlines,0.0,"Fort Worth, Texas",,2021.0,Non-Fatal
2021-03-16,Bombardier,N706SK,Skywest Airlines,0.0,"Los Angeles International Airport, CA (LAX/KLAX)",,2021.0,Non-Fatal
2021-03-18,Airbus,XA-VAZ,Viva Aerobus,0.0,Puerto Vallarta-Gustavo D. Ordaz Airport (PVR),,2021.0,Non-Fatal
2021-03-19,Antonov,YV3312,Venezuela Flight Canaima,0.0,Kapaure,,2021.0,Non-Fatal
2021-03-20,Cessna,5Y-JKN,Aeronav Air Services,2.0,"3,5 km SW of Marsabit Airport (RBT)",,2021.0,Fatal
2021-03-20,Boeing,PK-YSF,Trigana Air Service,0.0,Jakarta-Halim Perdana Kusuma Airport (HLP),,2021.0,Non-Fatal
2021-03-23,Saab,SP-KPU,SprintAir,0.0,Gdansk-Lech Walesa Airport (GDN),,2021.0,Non-Fatal
2021-03-26,Beechcraft,5Y-NJS,West Wind Aviation Ltd.,0.0,Nairobi,,2021.0,Non-Fatal
2021-03-28,Embraer,N650AE,"American Eagle , opb Piedmont Airlines",0.0,"Charlotte-Douglas International Airport, NC (CLT/KCLT)",,2021.0,Non-Fatal
2021-04-02,Boeing,9H-QCJ,Malta Air,0.0,Malta-Luqa Airport (MLA),,2021.0,Non-Fatal
2021-04-03,Cessna,N215MC,Everts Air Cargo,0.0,"Fairbanks International Airport, AK (FAI/PAFA)",,2021.0,Non-Fatal
2021-04-08,Antonov,RA-40...,Unknown,0.0,Omsk,,2021.0,Non-Fatal
2021-04-09,Boeing,10-0223,United States Air Force - USAF,0.0,"Charleston AFB, SC (CHS)",,2021.0,Non-Fatal
2021-04-14,Cessna,JA001T,private,0.0,"3,7 km W of Osaka/Yao Airport (RJOY)",,2021.0,Non-Fatal
2021-04-15,Learjet,N354EF,Med Air Inc,0.0,"Colorado Springs Airport, CO (COS/KCOS)",,2021.0,Non-Fatal
2021-04-16,Beechcraft,N991AK,Lake Clark Air,0.0,"Chignik-Lagoon Airport, AK (KCL)",,2021.0,Non-Fatal
2021-04-18,Learjet,XB-PIZ,Unknown,0.0,Toluca-Licenciado Adolfo López Mateos International Airport (TLC),,2021.0,Non-Fatal
2021-04-20,Learjet,PR-MLA,Eletric Power Construção,1.0,"Belo Horizonte/Pampulha - Carlos Drummond de Andrade Airport, MG (PLU)",,2021.0,Fatal
2021-04-26,Cessna,N143CA,Haugland Group Aviation LLC,0.0,"near Laceyville, PA",,2021.0,Non-Fatal
2021-05-01,Cessna,N803SC,STB Aviation LLC,0.0,"Charleston Executive Airport, SC (KJZI)",,2021.0,Non-Fatal
2021-05-05,Gulfstream,N22ST,TLD Aviation I LLC,0.0,"Ridgeland Airport, SC",,2021.0,Non-Fatal
2021-05-06,Beechcraft,VT-MPQ,Government of Madhya Pradesh,0.0,Gwalior Airport (GWL),,2021.0,Non-Fatal
2021-05-10,ATR,B-17010,Uni Air,0.0,Nangang Island-Matsu Nangan Airport (LZN),,2021.0,Non-Fatal
2021-05-12,Boeing,EI-EGA,Ryanair,0.0,Alicante Airport (ALC/LEAL),,2021.0,Non-Fatal
2021-05-12,Swearingen,N280KL,Key Lime Air,0.0,"5,9km N of Denver-Centennial Airport, CO (APA)",,2021.0,Non-Fatal
2021-05-13,Cessna,CC-DBB,Skydive Andes,0.0,Melipilla-Los Cuatro Diablos Airport (SCME),,2021.0,Non-Fatal
2021-05-19,Hawker,XB-R..,private,0.0,"Sayaxché, Petén",,2021.0,Non-Fatal
2021-05-20,IAI,N388WA,private,0.0,"Parque Laguna del Tigre, San Andrés, Petén",,2021.0,Non-Fatal
2021-05-21,Boeing,N289CT,Southwest Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",,2021.0,Non-Fatal
2021-05-21,Antonov,RA-33373,Utair,0.0,Laytamak Airstrip,,2021.0,Non-Fatal
2021-05-21,Beechcraft,NAF203,Nigerian Air Force - NAF,11.0,near Kaduna Airport (KAD),,2021.0,Fatal
2021-05-28,Boeing,HL7528,Asiana Airlines,0.0,"over Yesan , Chungcheongnam-do",,2021.0,Non-Fatal
2021-05-28,Boeing,N834NN,American Airlines,0.0,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)",,2021.0,Non-Fatal
2021-05-29,Cessna,N66BK,JL&GL Productions LP,7.0,"near Smyrna Airport, TN (MQY)",,2021.0,Fatal
2021-05-30,ATR,SX-THR,Sky Express,0.0,Alexandroupolis-Demokritos Airport (AXD),,2021.0,Non-Fatal
2021-06-02,Beechcraft,N219VP,Alpine Air Express,0.0,"Denver International Airport, CO (DEN/KDEN)",,2021.0,Non-Fatal
2021-06-03,Cessna,PK-DPT,Dabi Air Nusantara,0.0,Ilaga Airport (ILA),,2021.0,Non-Fatal
2021-06-04,Honda HA-420 HondaJet,N10XN,GF Aviation LLC,0.0,"Atlanta-Cobb County-Mc Collum Field, GA (KRYY)",,2021.0,Non-Fatal
2021-06-05,Cessna,N103AN,Paraclub Wiener Neustadt,0.0,Wiener Neustadt West Air Base,,2021.0,Non-Fatal
2021-06-07,Boeing,VT-TGE,Vistara,0.0,W of Kolkata,,2021.0,Non-Fatal
2021-06-10,Beechcraft,4610,Tatmadaw Lei (Myanmar Air Force),12.0,near Pyin Oo Lwin,,2021.0,Fatal
2021-06-13,Boeing,EI-EVE,Ryanair,0.0,Málaga-Costa del Sol Airport (AGP/LEMG),,2021.0,Non-Fatal
2021-06-14,ATR,VT-IYX,IndiGo Airlines,0.0,Hubli Airport (HBX),,2021.0,Non-Fatal
2021-06-16,Let,9S-GRJ,Kin Avia,3.0,near Bukavu-Kavumu Airport (BKY),,2021.0,Fatal
2021-06-18,Boeing,G-ZBJB,British Airways,0.0,London Heathrow Airport (LHR),,2021.0,Non-Fatal
2021-06-19,Let,RF-94603,DOSAAF,5.0,near Tanay Airfield,,2021.0,Fatal
2021-06-21,Rockwell,XB-OXV,private,0.0,within Jesús María Semprún,,2021.0,Non-Fatal
2021-06-23,Gulfstream,M-ISTY,INEOS Aviation,0.0,Genève-Cointrin Airport (GVA/LSGG),,2021.0,Non-Fatal
2021-06-24,Antonov,RA-01430,private,0.0,"3,5 km W of Zaboyskiy, Slavyansky district",,2021.0,Non-Fatal
2021-06-25,Airbus,N926UW,American Airlines,0.0,"New Orleans, Louisiana",,2021.0,Non-Fatal
2021-06-25,Shorts,N970AA,Air Cargo Carriers,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",,2021.0,Non-Fatal
2021-06-25,Cessna,PH-FST,Skydive Teuge,0.0,2 km W of Teuge Airport,,2021.0,Non-Fatal
2021-06-29,Airbus,F-HTYH,Air France,0.0,Paris-Charles de Gaulle Airport (CDG/LFPG),,2021.0,Non-Fatal
2021-07-01,Convair,C-FKFL,Conair,0.0,"Penticton Airport, BC (YYF)",,2021.0,Non-Fatal
2021-07-01,Convair,C-FHKF,Conair,0.0,"Penticton Airport, BC (YYF)",,2021.0,Non-Fatal
2021-07-02,Boeing,N810TA,Transair (Cargo),0.0,"9 km WSW off Honolulu-Daniel K. Inouye International Airport, HI (HNL)",,2021.0,Non-Fatal
2021-07-02,Cessna,SX-ECI,Hellenic CAA,0.0,Paphos International Airport (PFO/LCPH),,2021.0,Non-Fatal
2021-07-04,Airbus,N156AN,American Airlines,0.0,"Miami, Florida",,2021.0,Non-Fatal
2021-07-04,Antonov,UP-A0135,ELISA,0.0,"12 km from Karaultobe, Kyzylorda",,2021.0,Non-Fatal
2021-07-05,IAI,N790JR,Transenergie Inc,2.0,near Treasure Cay Airport (TCB),,2021.0,Fatal
2021-07-06,ATR,C-GLDE,Transwest Air,0.0,"120 nm from Saskatoon, SK",,2021.0,Non-Fatal
2021-07-06,Antonov,RA-26085,Kamchatka Aviation Enterprise,28.0,"3,8 km NW of Palana Airport",,2021.0,Fatal
2021-07-08,Douglas,HK-2820,ALIANSA Colombia,3.0,"13,5 km N of Villavicencio-La Vanguardia Airport (VVC)",,2021.0,Fatal
2021-07-11,Airbus,D-AICP,Condor Flugdienst,0.0,Kavala-Megas Alexandros Airport (KVA),,2021.0,Non-Fatal
2021-07-11,de Havilland Canada DHC-3T Vazar Turbine Otter,C-FLLL,Northwestern Air,0.0,"31,5 km ENE of Fort Smith, NT",,2021.0,Non-Fatal
2021-07-11,Cessna,C-GUAY,Air Tunilik,0.0,"Rex North Mining Camp, QC",,2021.0,Non-Fatal
2021-07-14,Cessna,8R-ABK,Jags Aviation,0.0,Eteringbang Airport (SYET),,2021.0,Non-Fatal
2021-07-15,de Havilland Canada DHC-3T Vazar Turbine Otter,C-GUTW,Harbour Air,0.0,"Ganges Harbor Airport, BC (YGG)",,2021.0,Non-Fatal
2021-07-15,Cessna,C-GIGO,Seair Seaplanes,0.0,"Ganges Harbor Airport, BC (YGG)",,2021.0,Non-Fatal
2021-07-16,Antonov,RA-28728,SiLA - Siberian Light Aviation,0.0,52 km SE of Kedrovo,,2021.0,Non-Fatal
2021-07-17,Cessna,G-OJMP,GoSkydive,0.0,Old Sarum Airfield,,2021.0,Non-Fatal
2021-07-18,ATR,EC-MSN,"Air Europa Express, opb Aeronova",0.0,Madrid-Barajas Adolfo Suárez Airport (MAD),,2021.0,Non-Fatal
2021-07-20,British Aerospace,N611MC,private,0.0,"Jesús María Semprún, Zulia",,2021.0,Non-Fatal
2021-07-21,Cessna,N46CF,PV Transport Inc,0.0,"Reading Regional Airport/Spaatz Field, PA (RDG)",,2021.0,Non-Fatal
2021-07-21,de Havilland Canada DHC-8-106,5Y-GRS,Skyward Express,0.0,Burahache Airstrip,,2021.0,Non-Fatal
2021-07-22,Airbus,N376DN,Delta Air Lines,0.0,"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW)",,2021.0,Non-Fatal
2021-07-25,Boeing,SE-RPE,Norwegian Air Sweden,0.0,near Nice Airport,,2021.0,Non-Fatal
2021-07-26,Bombardier,N605TR,Aeolus Air Charter,6.0,"Truckee Airport, CA (TKF)",,2021.0,Fatal
2021-07-26,Cessna,D-FLEC,Skydive Binz,1.0,S off Norderney Airfield (NRD),,2021.0,Fatal
2021-07-27,Cessna,ET-AMI,"Abyssinian Flight Services, opf UNWorld Food Programme",0.0,near Kombolcha,,2021.0,Non-Fatal
2021-07-31,Boeing,EI-EPC,Ryanair,0.0,near Barcelona-El Prat Josep Tarradellas Airport (BCN/LEBL),,2021.0,Non-Fatal
2021-08-03,Airbus,D-AEAE,European Air Transport,0.0,Lagos-Murtala Muhammed International Airport (LOS),,2021.0,Non-Fatal
2021-08-09,Gulfstream,XB-OZA,private,0.0,within Jesús María Semprún,,2021.0,Non-Fatal
2021-08-11,McDonnell Douglas,N296UP,United Parcel Service - UPS,0.0,"Phoenix-Sky Harbor International Airport, AZ (PHX)",,2021.0,Non-Fatal
2021-08-12,Shijiazhuang,B-8440,Northeast General Aviation Co.,0.0,"Nengbei Farm, Heilongjiang Province",,2021.0,Non-Fatal
2021-08-14,Britten-Norman,8R-GRE,Roraima Airways,0.0,7 nm S of Georgetown International Airport (OGL),,2021.0,Non-Fatal
2021-08-14,Bombardier,9S-AAN,Congo Airways,0.0,Lubumbashi International Airport (FBM/FZQA),,2021.0,Non-Fatal
2021-08-14,Beriev Be-200ChS,RF-88450,Russian Navy,8.0,near Kahramanmaras,,2021.0,Fatal
2021-08-16,Cessna,N97HA,Wright Air Service,0.0,"near Fairbanks, AK",,2021.0,Non-Fatal
2021-08-17,Ilyushin,41400,United Aircraft Corporation,3.0,near Kubinka AFB,,2021.0,Fatal
2021-08-21,Airbus,N806AW,American Airlines,0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",,2021.0,Non-Fatal
2021-08-21,de Havilland Canada DHC-3T Turbine Otter,N560TR,Brooks Range Aviation,0.0,"near Bethel, AK",,2021.0,Non-Fatal
2021-08-21,Gulfstream,N277GM,SN 1124 LLC,0.0,"Fort Lauderdale-Executive Airport, FL (FXE)",,2021.0,Non-Fatal
2021-08-23,Boeing,N479AS,Alaska Airlines,0.0,"Seattle/Tacoma International Airport, WA (SEA/KSEA)",,2021.0,Non-Fatal
2021-08-24,Cirrus,N1GG,N1GG LLC,0.0,"Lansing-Capital Region International Airport, MI (LAN)",,2021.0,Non-Fatal
2021-08-25,Beechcraft,C-GDSG,SkyJet,0.0,"Chevery Airport, QC (YHR/CYHR)",,2021.0,Non-Fatal
2021-08-26,Embraer,N413N,Nicholas Services LLC,0.0,"Elk River, NC (NC06)",,2021.0,Non-Fatal
2021-08-27,Bombardier,C-FOJZ,Air Canada,0.0,"Vancouver International Airport, BC (YVR/CYVR)",,2021.0,Non-Fatal
2021-09-01,Boeing,N196DN,Delta Air Lines,0.0,"Seattle/Tacoma International Airport, WA (SEA/KSEA)",,2021.0,Non-Fatal
2021-09-02,Cessna,N560AR,Brook Haven Properties LLC,4.0,"0,4 km N of Plainville-Robertson Airport, CT",,2021.0,Fatal
2021-09-03,Raytheon,N351CW,PB Air LLC,0.0,"Naples Airport, FL (APF)",,2021.0,Non-Fatal
2021-09-04,ATR,VT-IYM,IndiGo Airlines,0.0,en route Tiruchirappalli-Bengaluru,,2021.0,Non-Fatal
2021-09-04,Cessna,N827JS,Fly Exclusive,0.0,"near Salt Lake City International Airport, UT (SLC)",,2021.0,Non-Fatal
2021-09-12,Let,RA-67042,"Aeroservice, opf SiLA - Siberian Light Aviation",4.0,3 km N of Kazachinskoye Airport,,2021.0,Fatal
2021-09-14,Raytheon,N100FN,Meander Air II LLC,0.0,"between Youngstown, OH and Charleston, SC",,2021.0,Non-Fatal
2021-09-14,Beechcraft,PS-CSM,CSM Agropecuária,7.0,"1,5 km N of Piracicaba Airport, SP (QHB)",,2021.0,Fatal
2021-09-15,Airbus,OE-LBY,Austrian Airlines,0.0,Berlin Brandenburg-Willy Brandt Airport (BER),,2021.0,Non-Fatal
2021-09-15,de Havilland Canada DHC-6 Twin Otter 300,PK-OTW,Rimbun Air,3.0,"3,4 km from Bilogai/Sugapa Airport (ZGP)",,2021.0,Fatal
2021-09-17,Canadair,N444ZW,"United Express, opb Air Wisconsin",0.0,"Asheville Regional Airport, NC (AVL)",,2021.0,Non-Fatal
2021-09-20,Learjet,ZS-SFV,Impuma Group,0.0,Lanseria International Airport (HLA),,2021.0,Non-Fatal
2021-09-22,Antonov,RA-26673,LPS Flight Checks & Systems,6.0,40 km SW of Khabarovsk,,2021.0,Fatal
2021-09-23,Airbus,N208HA,Hawaiian Airlines,0.0,"Honolulu-Daniel K. Inouye International Airport, HI (HNL)",,2021.0,Non-Fatal
2021-09-25,Cessna,OO-FFB,Paracentrum Vlaanderen,0.0,Moorsele Airfield (EBMO),,2021.0,Non-Fatal
2021-09-27,Saab,UR-ALG,"STP Airways, lsf AeroJet",0.0,São Tomé Island Airport (TMS/FPST),,2021.0,Non-Fatal
2021-09-27,Boeing,N12125,United Airlines,0.0,"Newark-Liberty International Airport, NJ (EWR)",,2021.0,Non-Fatal
2021-09-28,IAI,PR-BVB,Brasil Vida Táxi Aéreo,0.0,"Goiânia-Santa Genoveva Airport, GO (GYN)",,2021.0,Non-Fatal
2021-09-29,Britten-Norman,J8-VBI,SVG Air,0.0,Montserrat-John A. Osborne Airport (MNI),,2021.0,Non-Fatal
2021-10-01,Embraer,N730YX,"United Express, opb Republic Airlines",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",,2021.0,Non-Fatal
2021-10-01,Embraer,N142SY,"United Express, opb SkyWest Airlines",0.0,"Chicago-O'Hare International Airport, IL (ORD/KORD)",,2021.0,Non-Fatal
2021-10-05,Dassault,N283SA,Sierra West Airlines,2.0,"1,3 km W of Thomson-McDuffie County Airport, GA",,2021.0,Fatal
2021-10-08,Boeing,N8642E,Southwest Airlines,0.0,"Lexington, Virginia",,2021.0,Non-Fatal
2021-10-08,Learjet,unreg.,private,0.0,"near Little Belize, Corozal",,2021.0,Non-Fatal
2021-10-10,Let,RF-94591,DOSAAF,16.0,"1,7 km E of Menzelinsk Airport",,2021.0,Fatal
2021-10-13,Bombardier,9H-VJM,VistaJet,0.0,Johannesburg-O.R. Tambo International Airport (JNB),,2021.0,Non-Fatal
2021-10-14,Antonov,N857PF,private,0.0,"near Wilton-Alta Mesa Airpark, CA",,2021.0,Non-Fatal
2021-10-18,Beechcraft,N996LM,Lowcountry Aviation Co Brokerage LLC,0.0,"Mount Pleasant Regional-Faison field, SC (KLRO)",,2021.0,Non-Fatal
2021-10-19,Antonov,RA-33350,AeroUral,0.0,"near Alapayevsk, Sverdlovsk region",,2021.0,Non-Fatal
2021-10-19,Rockwell,XB-ETV,private,0.0,Jacmel Airport (JAK),,2021.0,Non-Fatal
2021-10-19,McDonnell Douglas,N987AK,987 Investments LLC,0.0,"Houston Executive Airport, TX (KTME)",,2021.0,Non-Fatal
2021-10-22,Embraer,N925DR,Scout About LLC,0.0,"Orlando International Airport, FL (MCO)",,2021.0,Non-Fatal
2021-10-22,Cessna,N754KP,Alaska Seaplanes,0.0,"Juneau International Airport, AK (JNU)",,2021.0,Non-Fatal
2021-10-23,Embraer,N252NN,"Envoy Air, opf American Eagle",0.0,"Miami International Airport, FL (MIA/KMIA)",,2021.0,Non-Fatal
2021-10-25,Cessna,PK-SNN,Smart Cakrawala Aviation,1.0,Ilaga Airport (ILA),,2021.0,Fatal
2021-10-29,Cessna,PK-RVH,Reven Global Transpor,0.0,Dagi Baru Airstrip,,2021.0,Non-Fatal
2021-10-30,Beechcraft,C-GEHS,"PAL Airlines, opf EHS LifeFlight Services",0.0,"Halifax-Stanfield International Airport, NS (YHZ/CYHZ)",,2021.0,Non-Fatal
2021-11-01,de Havilland Canada DHC-6 Twin Otter 300,C-GNPS,Air Tindi,0.0,"12,4 km NW of Fort Providence, NT",,2021.0,Non-Fatal
2021-11-02,Antonov,TR-NGT,"Optimum Aviation, opf Euro Airlines",5.0,"2,5 km N of Juba Airport (JUB)",,2021.0,Fatal
2021-11-03,Antonov,EW-518TI,Grodno Aircompany,9.0,3 km SE of Irkutsk Airport (IKT),,2021.0,Fatal
2021-11-03,Transall C-160NG,EY-360,Safe Air Company (SAC),0.0,Dolow Airport,,2021.0,Non-Fatal
2021-11-05,Gulfstream,N42FL,private,0.0,"near Victoria 3, Retalhuleu",,2021.0,Non-Fatal
2021-11-06,Antonov,YR-PMW,Asociatia Club Sportiv Skydiving Center,0.0,Letca Noua Airfield,,2021.0,Non-Fatal
2021-11-13,Britten-Norman,N866JA,Island Airways,4.0,"0,1 km S of Beaver Island-Welke Airport, MI",,2021.0,Fatal
2021-11-14,IAI,N771DX,EMD Astra Holdings LLC,0.0,"Las Vegas-North Air Terminal, NV (VGT)",,2021.0,Non-Fatal
2021-11-21,Bombardier,N743QS,NetJets,0.0,50 km N of Turks and Caicos Islands,,2021.0,Non-Fatal
2021-11-25,Airbus,PR-YRH,Azul Linhas Aéreas Brasileiras,0.0,"Cuiabá-Marechal Rondon International Airport, MT (CGB/SBCY)",,2021.0,Non-Fatal
2021-11-28,Beechcraft,N71VT,Western Wings Corp,0.0,"Eugene Airport, OR (EUG)",,2021.0,Non-Fatal
2021-11-29,Boeing,N705CK,Kalitta Air,0.0,"between Santiago and Miami, FL",,2021.0,Non-Fatal
2021-12-01,Cessna,N81CB,private,0.0,"Lake Havasu City Airport, AZ (KHII)",,2021.0,Non-Fatal
2021-12-01,Cessna,N9602F,Lake & Peninsula Airlines,0.0,"W of Port Alsworth Airport, AK (PTA)",,2021.0,Non-Fatal
2021-12-05,Airbus,F-HNET,Air Caraïbes Atlantique,0.0,near Cayenne,,2021.0,Non-Fatal
2021-12-05,Cessna,G-IPAX,Air Charter Scotland Ltd.,0.0,Kemi/Tornio Airport (KEM),,2021.0,Non-Fatal
2021-12-10,Swearingen,N54GP,Castle Aviation,1.0,"0,6 km SW of Manchester-Boston Regional Airport, NH (MHT/KMHT)",,2021.0,Fatal
2021-12-11,Boeing,EI-EMM,Ryanair,0.0,Dublin Airport (DUB/EIDW),,2021.0,Non-Fatal
2021-12-12,Airbus,N307FR,Frontier Airlines,0.0,"Las Vegas-McCarran International Airport, NV (LAS)",,2021.0,Non-Fatal
2021-12-14,Embraer,PR-TDV,Dimed SA Distribuidora da Medicamentos,0.0,"Santa Rosa Airport, RS (SRA)",,2021.0,Non-Fatal
2021-12-15,Gulfstream,HI1050,Helidosa Aviation Group,9.0,Santo Domingo-Las Américas International Airport (SDQ),,2021.0,Fatal
2021-12-17,Beechcraft,C-FSKO,Keewatin Air,0.0,"Sanikiluaq Airport, NU (YSK)",,2021.0,Non-Fatal
2021-12-20,Cessna,N287CB,Cottingham & Butler Insurance Services,0.0,"Dubuque, IA",,2021.0,Non-Fatal
2021-12-21,Airbus,N2084J,JetBlue Airways,0.0,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",,2021.0,Non-Fatal
2021-12-21,Learjet,XA-VDK,private,0.0,Cancún Airport (CUN/MMUN),,2021.0,Non-Fatal
2021-12-23,Shorts,9S-GPS,Malu Aviation,5.0,"14,8 km NW of Shabunda",,2021.0,Fatal
2021-12-25,Airbus,C-GFAF,Air Canada,0.0,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL)",,2021.0,Non-Fatal
2021-12-27,Learjet,N880Z,Aeromedevac Air Ambulance,4.0,"El Cajon, San Diego",,2021.0,Fatal
2021-12-28,Beechcraft,N93GT,Sky-Bound Aviation LLC,0.0,"Helena-Thompson-Robbins Airport, AR (HEE)",,2021.0,Non-Fatal
2021-12-28,Cessna,Z-HAC,Halsted Aviation Corporation (HAC),0.0,Bazaruto Island Airport (BZB),,2021.0,Non-Fatal
2021-12-30,Embraer,N633RW,"United Express, opb Republic Airlines",0.0,"Newark-Liberty International Airport, NJ (EWR)",,2021.0,Non-Fatal
2021-12-30,Airbus,TC-JOK,THY Turkish Airlines,0.0,"Newark-Liberty International Airport, NJ (EWR)",,2021.0,Non-Fatal
2021-12-30,Beechcraft,TG-MAM,"Empresas Ginro, S.A.",0.0,Rio Dulce-Las Vegas Airport (LCF),,2021.0,Non-Fatal
2020-01-01,Gulfstream,N962SS,Executive Charters Inc,0.0,"Van Nuys, CA",,2020.0,Non-Fatal
2020-01-02,Antonov,-,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),18.0,5 km from Geneina Airport (EGN),,2020.0,Fatal
2020-01-03,Hawker,N805D,Million Air San Juan,0.0,San Juan-Fernando Luis Ribas Dominicci Airport (SIG),,2020.0,Non-Fatal
2020-01-03,Harbin,SCL-857,Sri Lanka Air Force,4.0,"Haputale, Badulla",,2020.0,Fatal
2020-01-04,Beechcraft,N200HF,"L.C. Whitford Co., Inc.",0.0,"Morristown Municipal Airport, NJ (MMU)",,2020.0,Non-Fatal
2020-01-05,de Havilland Canada DHC-8-202Q,N8200L,US Special Operations Command (USSOCOM),0.0,Manda Bay-Camp Simba Air Base,,2020.0,Non-Fatal
2020-01-08,Boeing,N929NN,American Airlines,0.0,"New York-La Guardia Airport, NY (LGA)",,2020.0,Non-Fatal
2020-01-08,Boeing,UR-PSR,Ukraine International Airlines,176.0,near Sabashahr,,2020.0,Fatal
